Code LPP;Libellé;Tarif;Prix unitaire réglementé;Date début validité;Date fin validité
3123016;COUDE, IMPLANT ARTICULAIRE CUBITAL OU RADIAL, SUR MESURE,ZIMMER BIOMET;2.07;0.0;01/07/2018;06/07/2023
3133032;RACHIS, IMPLANT DUNION TRANSVERSALE,LDR MEDICAL;3.45;0.0;01/09/2025;23/07/2025
3185394;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE NU.,DIMED CARE;8.56;0.0;02/01/2024;01/01/2025
3171400;IMPLANT CMF, PLAQUE A LOSANGES A REGLAGE SUR SITE,DELPHOS IMPLANT;2.9;0.0;07/07/2023;31/08/2025
3161548;IMPLANT CMF, PLAQUE NASALE PREFORMEE, POUR GENIOPLASTIE,DELPHOS IMPLANT;1.12;0.0;01/09/2025;23/07/2025
3133026;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,NORTHOMED;9.0;0.0;07/07/2023;03/07/2023
3148306;IMPLANT CMF,PLAQUE CONSTRUCTION PARTIELLE MANDIBULE,NON DROITE,DELPHOS IMPLANT;2.98;0.0;07/07/2023;31/08/2025
3172517;RACHIS, CAGE CERVICALE - VERROUILLAGE - SUBSTITUT OSSEUX,SYNTROPIQ;4.46;0.0;07/07/2023;03/07/2023
3199522;IMPLANT CMF,PLAQUE CONSTRUCTION PARTIELLE MANDIBULE,NON DROITE,MEDICON;2.98;0.0;01/09/2025;23/07/2025
3115169;IMPLANT CMF, PLAQUE, CONSTRUCTION TOTALE DE LA MANDIBULE,MEDICON;5.02;0.0;01/09/2025;23/07/2025
3132601;IMPLANT CMF, VIS MICRO, MINI OU MAXI,AUTOFOREUSE OU A AILETTES,MEDICON;4.67;0.0;01/09/2025;23/07/2025
3185767;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE MICRO, DROITE,DELPHOS IMPLANT;6.39;0.0;01/09/2025;23/07/2025
3195932;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE MICRO, NON DROITE,DISP OMEGA MED;7.15;0.0;01/09/2025;23/07/2025
3125452;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE MICRO, NON DROITE,AVINENT IMPLANT;9.02;0.0;07/07/2023;03/07/2023
3183389;IMPLANT CRANIO-MAXILLO-FACIAL, VIS FILETEE MAXI,DELPHOS IMPLANT;2.99;0.0;01/09/2025;23/07/2025
3179790;RACHIS, CAGE INTERSOMATIQUE OU EQUIVALENT,NUVASIVE;4.48;0.0;01/05/2019;01/01/2022
3159072;EPAULE, GLENE SPECIALE,BIOTECHNI;7.26;0.0;01/05/2019;06/07/2023
3164140;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,KYD ORTHOPEDIE;1.13;0.0;07/07/2023;31/08/2025
3162223;RACHIS, IMPLANT DANCRAGE, VIS PEDICULAIRE.,RICHARD WOLF;1.66;0.0;07/07/2023;03/07/2023
3131955;IMPLANT ORL, TRACHEE, PHONAT., FISTULE TRACHEO-OESOPH, AMOVIBLE,COLLIN;9.15;0.0;21/05/2005;06/07/2023
3127511;RACHIS, IMPLANT D'APPUI SACRE,NEURO FRANCE;1.68;0.0;01/05/2019;06/07/2023
3177851;RACHIS, CAGE CERVICALE - VERROUILLAGE - SUBSTITUT OSSEUX,LAPE MEDICAL;6.38;0.0;01/07/2021;06/07/2023
3120242;GENOU, PROTHESE TOTALE SPECIALE REALISEE A L UNITE,MS LINEA;1.62;0.0;07/07/2023;31/08/2025
3164699;RACHIS, CAGE CERVICALE - VERROUILLAGE - SUBSTITUT OSSEUX,ZIMMER BIOMET;6.12;0.0;01/07/2021;06/07/2023
3165919;RACHIS, IMPLANT D ANCRAGE, VIS SPECIFIQUE SIMPLE,S.M.A.I.O;2.79;0.0;01/05/2019;06/07/2023
3185336;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,FALCON MEDICAL;5.32;0.0;01/09/2025;23/07/2025
3108376;COUDE, EXTREMITE INFERIEURE, HUMERUS METALLIQUE.,ORTHO OUEST;1.08;0.0;01/05/2019;06/07/2023
3115399;EPAULE, TIGE HUMERALE STANDARD, MODULAIRE,LINK WALDEMAR;9.93;0.0;01/09/2025;23/07/2025
3105811;EPAULE, TETE OU CALOTTE SEULE EN POLYETHYLENE,EVOLUTIS;1.52;0.0;01/09/2025;23/07/2025
3187157;GENOU, IMPLANT FEMORAL DE REPRISE BICONDYLIEN, CIMENTE,ADLER ORTHO;1.33;0.0;01/05/2019;06/07/2023
3142930;ACC. POUR IMPLANT ARTICULAIRE, OBTURATEUR A CIMENT CENTRO-MEDULL,SOC ETU REC FAB;4.72;0.0;01/05/2019;01/03/2022
3130476;RACHIS, CAGE INTERSOMATIQUE OU EQUIVALENT,ARCA-MEDICA;4.48;0.0;01/05/2019;01/01/2022
3100624;POIGNET, IMPLANT TRAPEZO-METACARPIEN, NON METALLIQUE,TORNIER;1.16;0.0;01/07/2022;06/07/2023
3128350;POIGNET, IMPLANT CARPIEN DU SCAPHOIDE, CERAMIQUE,TORNIER;1.55;0.0;01/05/2019;06/07/2023
3140049;ENDOPROTHESE NUE AUTO-EXPANSIBLE,MEDCARE;6.5;0.0;07/07/2023;31/03/2025
3122583;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, RESORB,BIONSI;1.76;0.0;07/07/2023;31/08/2025
3133240;IMPLANT TENDINEUX, CONFORMATEUR PASSIF,LESIONS MAIN,TEMPORAIRE,TORNIER;3.33;0.0;01/05/2019;06/07/2023
3192030;RACHIS, RECONSTR CORP CERVICAL - VERROUILLAGE - SUBSTITUT OSSEUX,MEDTRONIC;8.32;0.0;01/07/2021;06/07/2023
3112389;RACHIS, CAGE CERVICALE - VERROUILLAGE - SUBSTITUT OSSEUX,MEDICREA;9.74;0.0;01/07/2021;06/07/2023
3188560;COUDE, IMPLANT ARTICULAIRE CUBITAL OU RADIAL, SUR MESURE,IMPLANTCAST;2.07;0.0;01/07/2018;14/06/2018
3102422;HANCHE, TETE OU TETE A JUPE, METALLIQUE,I.S.O;1.77;0.0;07/07/2023;31/08/2025
3109803;RACHIS, IMPLANT D'ANCRAGE, VIS PEDICULAIRE.,NEO MEDICAL;1.66;0.0;01/05/2019;06/07/2023
3114715;EPAULE, TETE OU CALOTTE SEULE EN POLYETHYLENE,LINK WALDEMAR;1.52;0.0;01/09/2025;23/07/2025
3115465;EPAULE, IMPLANT GLENOIDIEN, MONOBLOC OU SURFACE GLENOIDIENNE,INTEGRA;2.62;0.0;07/07/2023;31/08/2025
3125529;POIGNET, IMPLANT TRAPEZO-METACARPIEN, METALLIQUE OU MIXTE,ARGOMEDICAL;2.96;0.0;01/05/2019;06/07/2023
3128226;HANCHE, TIGE DE RECONSTRUCTION, COL INCLUS, DROITE, NON CIMENTEE,FH ORTHOPEDICS;1.1;0.0;01/05/2019;06/07/2023
3131760;DOIGT, SURFA ARTIC. OU BOUTON METACARP, METATARS OU PHALANGIEN,INTEGRA;4.36;0.0;01/05/2019;06/07/2023
3180215;EPAULE, IMPLANT GLENOIDIEN, MONOBLOC OU SURFACE GLENOIDIENNE,LINK WALDEMAR;2.52;0.0;01/09/2025;23/07/2025
3177800;HANCHE, INSERT EN POLYETHYLENE MASSIF, SIMPLE MOBILITE.,C2F IMPLANTS;8.31;0.0;07/07/2023;31/08/2025
3120578;LIGAMENT ARTICULAIRE ARTIFICIEL RACHIS, REMPLACEMENT OU RENFORT,COMPANION SPINE;2.32;0.0;01/05/2019;06/07/2023
3157914;MICROSPIRES, DETACH. CONTROLE, FORME SIMPLE.,PHENOX GMBH;8.04;0.0;01/07/2021;06/07/2023
3187045;ACCESSOIRE, VIS DE FIXATION POUR IMPLANT ARTICULAIRE,LINK WALDEMAR;3.06;0.0;01/09/2025;23/07/2025
3171140;EPAULE, TIGE HUMERALE REPRISE OU RECONSTRUCT, MONOBLOC OU MODULR,3SORTHO;1.18;0.0;07/04/2022;06/07/2023
3194192;IMPLANT CMF, PLAQUE, CONSTRUCTION TOTALE DE LA MANDIBULE,TITAMED;1.16;0.0;01/07/2022;06/07/2023
3181870;GENOU, IMPLANT FEMORAL DE REPRISE, NON CIMENTE,SOC ETU REC FAB;1.54;0.0;07/07/2023;03/07/2023
3114922;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,AMD MEDICAL;1.13;0.0;07/07/2023;31/08/2025
3100469;EPAULE, IMPLANT GLENOIDIEN, EMBASE METALLIQUE OU METAL BACK,OTHESIO;4.53;0.0;07/07/2023;31/08/2025
3181203;ACC. POUR IMPLANT ARTICULAIRE, OBTURATEUR A CIMENT CENTRO-MEDULL,HISTONE;6.5;0.0;07/07/2023;01/09/2024
3139885;HANCHE, CUPULE BIPOLAIRE MOBILE OU CUPULE FEMORALE UNIPOLAIRE,CORIN FRANCE;2.87;0.0;07/07/2023;31/08/2025
3100334;IMPLANT PLASTIE ENDOCAN., DIG, METAL PARTIELLEMENT COUVERT.,DIMED CARE;8.39;0.0;02/01/2025;02/12/2024
3148631;RACHIS, IMPLANT DUNION LONGITUDINALE, PLAQUE,ULRICH MED;1.66;0.0;01/05/2019;06/07/2023
3149211;MICROSPIRES, DETACH. CONTROLE, FORME COMPLEXE.,BALT EXTRUSION;6.45;0.0;01/01/2022;06/07/2023
3105455;RACHIS, IMPLANT D ANCRAGE, VIS SPECIFIQUE SIMPLE,S.M.K.;2.79;0.0;07/07/2023;03/07/2023
3146780;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,EXACTECH;9.92;0.0;01/02/2025;31/01/2026
3152319;EPAULE, IMPLANT GLENOIDIEN, MONOBLOC OU SURFACE GLENOIDIENNE,STRYKER;2.52;0.0;01/09/2025;23/07/2025
3194045;MICROSPIRES, PLATINE OU ALLIAGE OU ACIER INOX, DETACH MECANIQUE,TERUMO;3.14;0.0;01/01/2022;06/07/2023
3163168;MICROSPIRES, POUSSEES PLATINE OU ACIER INOX OU ALLIAGE, IRM,BALT EXTRUSION;8.56;0.0;01/01/2022;06/07/2023
3107371;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,EXACTECH;5.4;0.0;07/07/2023;31/08/2025
3130200;ENDOPROTHESE NUE EXPANSIBLE PAR BALLONNET,FSCARE;6.5;0.0;07/07/2023;31/03/2025
3199321;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,NORTHOMED;7.13;0.0;01/09/2025;23/07/2025
3193519;IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE,S.B.M;4.46;0.0;01/07/2021;06/07/2023
3150728;HANCHE, TIGE DE RECONSTRUCTION, COL INCLUS, DROITE, NON CIMENTEE,EXACTECH;1.16;0.0;01/07/2022;06/07/2023
3192891;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE COUVERT.,OLYMPUS FR;8.78;0.0;21/12/2017;06/07/2023
3146572;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE NU.,DIMED CARE;8.78;0.0;21/12/2017;06/07/2023
3151403;IMPLANT PLASTIE ENDOCAN., DIG, METAL PARTIELLEMENT COUVERT.,DIMED CARE;8.78;0.0;21/12/2017;06/07/2023
3120957;IMPLANT PLASTIE ENDOCAN., TRACHEAL OU BRONCHIQUE, METAL NU.,ALBYN;8.78;0.0;21/12/2017;06/07/2023
3101428;IMPLANT PLASTIE ENDOCAN., TRACH OU BRONCH,METAL PARTIEL COUVERT,ALBYN;8.78;0.0;21/12/2017;06/07/2023
3114253;IMPLANT PLASTIE ENDOCANALAIRE, URINAIRES, METALLIQUE COUVERT.,KEBOMED;8.78;0.0;21/12/2017;06/07/2023
3100920;GENOU, EMBASE TIBIALE UNICOMPARTIMENTALE, METALLIQUE, CIMENTEE,GRP BIOIMPIANTI;4.25;0.0;01/09/2025;23/07/2025
3106087;HANCHE, TETE OU TETE A JUPE, CERAMIQUE,I.S.O;3.13;0.0;01/05/2019;06/07/2023
3136378;HANCHE, TETE OU TETE A JUPE, CERAMIQUE,I.S.O;9.74;0.0;01/07/2021;06/07/2023
3137722;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE NU.,BARD FRANCE SAS;8.39;0.0;02/01/2025;02/12/2024
3124027;GENOU, IMPLANT UNICOMPART OU INSERT TIBIAL POLYETHYLENE SEUL,GRP BIOIMPIANTI;1.85;0.0;01/09/2025;23/07/2025
3184058;GENOU, IMPLANT PATELLAIRE EN POLYETHYLENE SEUL,FRANCEMED;1.25;0.0;07/07/2023;31/08/2025
3165517;HANCHE, TETE OU TETE A JUPE, CERAMIQUE,MED PARTNER;3.13;0.0;07/07/2023;03/07/2023
3198528;HANCHE, TIGE DE RECONSTRUCTION, COL INCLUS, DROITE, NON CIMENTEE,I.CERAM;1.1;0.0;01/05/2019;06/07/2023
3131990;RACHIS, IMPLANT D'UNION LONGITUDINALE, CONNECTEUR,S.M.A.I.O;6.57;0.0;07/07/2023;03/07/2023
3181232;GENOU, IMPL BICOMPARTIMENT OU INSERT TIBIAL EN POLYETHYLENE SEUL,GROUPE LEPINE;3.37;0.0;07/07/2023;31/08/2025
3123690;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, NON METALLIQUE.,COOK FRANCE;1.04;0.0;21/12/2017;06/07/2023
3183142;IMPLANT EXOVASCULAIRE DE FERMETURE DE MALFORMATIONS CONGENITALES,BIOVAS;3.73;0.0;21/05/2005;06/07/2023
3121030;IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE,EUROSPINE;2.09;0.0;07/07/2023;31/08/2025
3183998;IMPLANT OPHTALMOLOGIQUE LACRYMAL, BOUCHON OU CLOU-TROU MEATIQUE,LARM-O-TEC;6.55;0.0;07/07/2023;03/07/2023
3143237;GENOU, IMPLANT FEMORAL DE REPRISE BICONDYLIEN, CIMENTE,PERMEDICA;1.33;0.0;01/05/2019;06/07/2023
3173445;IMPLANT PLASTIE ENDOCAN., TRACHEAL OU BRONCHIQUE, METAL COUVERT.,NOVATECH;8.39;0.0;02/01/2025;02/12/2024
3104616;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE MICRO, NON DROITE,ZIMMER BIOMET;7.77;0.0;07/07/2023;31/08/2025
3187938;RACHIS, IMPLANT D'UNION LONGITUDINALE, CONNECTEUR,FRADIS MEDICAL;6.57;0.0;01/05/2019;06/07/2023
3182697;IMPLANT SUR MESURE, POUR RECONSTRUCTION DU FEMUR TOTAL,FRANCEMED;9.89;0.0;01/05/2019;06/07/2023
3163599;UROGENITAL, IMPLANT PENIEN EXPANSIBLE PAR MECANISME HYDRAULIQUE,RIGICON;2.92;0.0;21/05/2005;06/07/2023
3174580;UROGENITAL, IMPLANT PENIEN EXPANSIBLE PAR MECANISME HYDRAULIQUE,RIGICON;6.89;0.0;01/05/2019;06/07/2023
3153307;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE RONDE POUR NEUROCHIRURGIE,ZIMMER BIOMET;1.16;0.0;07/07/2023;01/02/2025
3127400;ENDOPROTHESE NUE EXPANSIBLE PAR BALLONNET,MEDTRONIC;6.5;0.0;07/07/2023;31/03/2025
3187068;IMPLANT PLASTIE ENDOCANALAIRE, URINAIRES, METALLIQUE NU.,PNN MEDICAL;8.78;0.0;21/12/2017;06/07/2023
3187097;LIGAMENT ARTICULAIRE ARTIFICIEL, SYSTEME FIXATION OU SERTISSAGE,SOC AIXOISE;6.55;0.0;07/07/2023;31/08/2025
3157831;RACHIS, IMPLANT DUNION TRANSVERSALE,LDR MEDICAL;1.71;0.0;01/05/2019;06/07/2023
3127161;HANCHE, COL AMOVIBLE A DOUBLE CONE MORSE,SOC ETU REC FAB;9.02;0.0;01/06/2019;06/07/2023
3157742;RACHIS, IMPLANT DUNION LONGITUDINALE, TIGE,RICHARD WOLF;6.99;0.0;01/05/2019;06/07/2023
3165658;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,EXACTECH;3.15;0.0;01/06/2019;06/07/2023
3163317;IMPLANT CMF, PLAQUE, CONSTRUCTION TOTALE DE LA MANDIBULE,AVINENT IMPLANT;1.42;0.0;01/09/2025;23/07/2025
3177696;ENDOPROTHESE NUE EXPANSIBLE PAR BALLONNET,BENTLEY INNOMED;6.5;0.0;07/07/2023;31/03/2025
3162217;EPAULE, TIGE SPECIALE,IMPLANTCAST;5.43;0.0;01/05/2019;06/07/2023
3115583;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,I.CERAM;7.47;0.0;01/05/2019;06/07/2023
3148281;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,SMITH ET NEPHEW;3.15;0.0;01/06/2019;06/07/2023
3175131;EPAULE, TIGE HUMERALE REPRISE OU RECONSTRUCT, MONOBLOC OU MODULR,ORTHO OUEST;1.21;0.0;07/07/2023;31/08/2025
3186554;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, CIMENTEE,OSTEAL MEDICAL;6.86;0.0;07/07/2023;31/08/2025
3171110;GENOU, IMPL BICOMPARTIMENT OU INSERT TIBIAL EN POLYETHYLENE SEUL, LINK S.A.R.L.;3.37;0.0;07/07/2023;31/08/2025
3173764;GENOU, IMPLANT PATELLAIRE, POLYETHYLENE ET METAL, NON CIMENTE,MEDACTA;6.52;0.0;01/04/2019;01/01/2022
3171423;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE RONDE POUR NEUROCHIRURGIE,ZIMMER BIOMET;9.49;0.0;07/07/2023;31/08/2025
3121661;IMPLANT EXOVASCULAIRE DE FERMETURE DE MALFORMATIONS CONGENITALES,OCCLUTECH;3.73;0.0;07/06/2006;06/07/2023
3195375;GENOU, PROTHESE TOTALE SPECIALE REALISEE A L UNITE,MS LINEA;8.04;0.0;01/07/2021;06/07/2023
3138437;ENDOPROTHESE NUE EXPANSIBLE PAR BALLONNET,COOK FRANCE;6.5;0.0;07/07/2023;31/03/2025
3157937;IMPLANT CMF, PLAQUE A LOSANGES A REGLAGE SUR SITE,GEBRUDER MARTIN;2.9;0.0;07/07/2023;31/08/2025
3180860;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE NON DROITE,POURET MEDICAL;5.87;0.0;07/07/2023;31/08/2025
3113408;EPAULE, IMPLANT GLENOIDIEN, EMBASE METALLIQUE OU METAL BACK,LINK WALDEMAR;4.53;0.0;07/07/2023;31/08/2025
3121684;HANCHE, TIGE DE RECONSTRUCTION, COL INCLUS, DROITE, NON CIMENTEE,LINK S.A.R.L.;1.1;0.0;01/05/2019;06/07/2023
3146690;DOIGT, SURFA ARTIC. OU BOUTON METACARP, METATARS OU PHALANGIEN,HEXABIO RETAIL;4.36;0.0;01/05/2019;06/07/2023
3147850;HANCHE, INSERT EN POLYETHYLENE MASSIF, SIMPLE MOBILITE.,MED PARTNER;8.31;0.0;07/07/2023;31/08/2025
3134511;IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE,LDR MEDICAL;2.09;0.0;07/07/2023;31/08/2025
3150332;RACHIS, IMPLANT DUNION LONGITUDINALE, TIGE,LDR MEDICAL;6.99;0.0;01/05/2019;06/07/2023
3127988;HANCHE, INSERT EN POLYETHYLENE MASSIF, SIMPLE MOBILITE.,I.CERAM;8.31;0.0;07/07/2023;31/08/2025
3122590;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,NORTHOMED;5.4;0.0;07/07/2023;31/08/2025
3139135;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,B.BRAUN MEDICAL;3.15;0.0;01/06/2019;06/07/2023
3198244;HANCHE, TIGE DE REPRISE, COL INCLUS, DROITE, MODULAIRE, CIMENTEE,LINK S.A.R.L.;7.83;0.0;07/07/2023;03/07/2023
3157386;GENOU, IMPLANT PATELLAIRE EN POLYETHYLENE SEUL,GROUPE LEPINE;1.25;0.0;07/07/2023;31/08/2025
3146282;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,MED PARTNER;7.47;0.0;07/07/2023;31/08/2025
3318151;SONDES TRANSVEINEUSES STIM VENT. G, FILOGUIDEES, CONFORMES,MICROPORT CRM;7.28;0.0;01/06/2024;24/05/2024
3333073;ALLOGREFFE VASCULAIRE, VEINE SAPHENE, NON CRYOCONSERV BIOPROTECT,EFS;2.06;0.0;12/08/2020;06/07/2023
3422486;SONDES TRANSVEINEUSES STIM VENT. G, FILOGUIDEES, CONFORMES,ABBOTT MEDICAL;7.82;0.0;01/09/2016;31/05/2023
3489875;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, TYPE DDD,MEDICO;2.26;0.0;01/04/2025;12/03/2025
3405565;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, TYPE DDD,MEDICO;2.24;0.0;01/04/2025;12/03/2025
3442750;STIM CARD DOUBLE CHAMBRE MONOSONDE FREQ. ASSERV, TYPE VDDR,MEDICO;2.5;0.0;01/04/2025;12/03/2025
3451714;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, TYPE DDD,MEDTRONIC;2.24;0.0;01/04/2025;12/03/2025
3416340;SONDES STIM ATRIALE OU VENTRICULAIRE DROITE HORS VDD, BIPOLAIRES,MEDICO;4.71;0.0;01/02/2020;31/05/2023
3418823;SONDE POUR DEFIBRILLATION VENTRICULAIRE DROITE,ABBOTT MEDICAL;1.38;0.0;03/04/2018;31/05/2023
3488864;SONDES STIM ATRIALE OU VENTRICULAIRE DROITE HORS VDD, BIPOLAIRES,MEDICO;4.39;0.0;01/06/2024;24/05/2024
3444364;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE MONOSONDE, TYPE VDD,MEDTRONIC;2.24;0.0;01/04/2025;12/03/2025
3436956;SONDES STIM ATRIALE OU VENTRICULAIRE DROITE HORS VDD, BIPOLAIRES,MEDICO;4.71;0.0;01/02/2020;31/05/2023
3427986;SONDES EPICARDIQUES UNI OU BI-POLAIRES, STIM DROITE OU GAUCHE,BIOTRONIK;4.71;0.0;01/02/2020;31/05/2023
3402271;SONDES STIM VENTRICULAIRE DROITE HORS VDD, UNIPOLAIRES,ABBOTT MEDICAL;4.71;0.0;01/02/2020;31/05/2023
3490051;VHP,  ELEC, ASSISE ADAPTEE, DOSSIER REGLABLE, PLATINES CRANTEES,ELI INNOV FR;0.0;0.0;08/09/2003;06/07/2023
4130136;VHP, PROPULSION MANUELLE, PLIANT, A DOSSIER NON INCLINABLE,STELLAREA;0.0;0.0;08/09/2003;06/07/2023
4147668;VHP, PROPULSION MANUELLE, POUR ACTIVITES PHYSIQUES ET SPORTIVES,AMI AUTONOMIE;0.0;0.0;08/09/2003;06/07/2023
4111854;VHP, PROPULSION ELECTRIQUE, A DOSSIER INCLINABLE,PRIDE MOBILITY;0.0;0.0;08/09/2003;06/07/2023
4118193;VHP, MANUEL, EVOLUTIF, POUR ENFANT A PARTIR DE 18 MOIS,REHATEAM;0.0;0.0;08/09/2003;06/07/2023
4164566;VHP, MANUEL, EVOLUTIF, POUR ENFANT A PARTIR DE 18 MOIS,ARIA WHEELS;0.0;0.0;08/09/2003;06/07/2023
4134364;VHP, PROPULSION ELECTRIQUE, A DOSSIER NON INCLINABLE,MOBILITY;0.0;0.0;08/09/2003;06/07/2023
4107723;VHP, PROPULSION ELECTRIQUE, A DOSSIER NON INCLINABLE,DRIVE DEVILBISS;0.0;0.0;08/09/2003;06/07/2023
4179540;VHP, PROPULSION MANUELLE, POUR ACTIVITES PHYSIQUES ET SPORTIVES,AMI AUTONOMIE;0.0;0.0;08/09/2003;06/07/2023
4122757;VHP, PROPULSION ELECTRIQUE, VERTICALISATEUR ELECTRIQUE,SKS REHAB;0.0;0.0;08/09/2003;06/07/2023
4122473;VHP, MANUEL, NON PLIANT, NON REVERSIBLE, DOSSIER NON INCLINABLE,PER4MAX MED;0.0;0.0;08/09/2003;06/07/2023
4168966;VHP,  ELEC, ASSISE ADAPTEE, DOSSIER REGLABLE, PLATINES CRANTEES,PROT JANY;0.0;0.0;08/09/2003;06/07/2023
4184899;VHP, PROPULSION MANUELLE, VERTICALISATEUR ELECTRIQUE,VASSILLI FR;0.0;0.0;08/09/2003;06/07/2023
4183434;VHP, PROPULSION ELECTRIQUE, A DOSSIER INCLINABLE,VASSILLI FR;0.0;0.0;08/09/2003;06/07/2023
4142530;VHP, PROPULSION ELECTRIQUE, VERTICALISATEUR ELECTRIQUE,VASSILLI FR;0.0;0.0;08/09/2003;06/07/2023
4195615;VHP, MANUEL, VERTICALISATION MANUELLE ASSISTEE, USAGE D'UNE MAIN,VASSILLI FR;0.0;0.0;08/09/2003;06/07/2023
4101353;VHP,  ELEC, ASSISE ADAPTEE, DOSSIER REGLABLE, VERIN PNEUMATIQUE,4POWER4;0.0;0.0;08/09/2003;06/07/2023
4263950;VHP, POUS. OU FAUTEUIL NON REGLABL, DOSS. OU SIEGE RIGIDE OU NON,LA CENTRALE MED;0.0;0.0;08/09/2003;06/07/2023
4252810;VHP, PROPULSION ELECTRIQUE, BOITIER DE COMMANDE PERSONNALISE,ELI INNOV FR;0.0;0.0;24/10/2003;06/07/2023
4233570;VHP, POUS. OU FAUTEUIL NON REGLABL, DOSS. OU SIEGE RIGIDE OU NON,L.C.D CONCEPT;0.0;0.0;08/09/2003;06/07/2023
4222803;VHP, POUS. OU FAUTEUIL NON REGLABL, DOSS. OU SIEGE RIGIDE OU NON,INNOV' S.A.;0.0;0.0;08/09/2003;06/07/2023
4261051;VHP, POUS. OU FAUTEUIL NON REGLABL, DOSS. OU SIEGE RIGIDE OU NON,PIMAS;0.0;0.0;08/09/2003;06/07/2023
4255116;VHP, POUS. OU FAUTEUIL NON REGLABL, DOSS. OU SIEGE RIGIDE OU NON,PIMAS;0.0;0.0;08/09/2003;06/07/2023
4339681;VHP, PROPULSION ELECTRIQUE, BOITIER DE COMMANDE PERSONNALISE,SOLMOB;0.0;0.0;24/10/2003;06/07/2023
4327382;VHP, PROPULSION MANUELLE, TABLETTE COMPLETE AVEC SON MONTAGE,L.C.D CONCEPT;0.0;0.0;24/10/2003;06/07/2023
4325302;VHP, PROPULSION ELECTRIQUE, BOITIER DE COMMANDE PERSONNALISE,EUROMOVE;0.0;0.0;24/10/2003;06/07/2023
4329040;VHP, PROPULSION ELECTRIQUE, BOITIER DE COMMANDE PERSONNALISE,MUNEVO;0.0;0.0;24/10/2003;06/07/2023
4342654;VHP, MANUEL, REPOSE-JAMBE DROIT OU GAUCHE, REPOSE-PIED ARTICULE,EUROMOVE;0.0;0.0;24/10/2003;06/07/2023
4330036;VHP, MANUEL, REPOSE-JAMBE DROIT OU GAUCHE, REPOSE-PIED ARTICULE,EUROMOVE;0.0;0.0;24/10/2003;06/07/2023
4385787;VHP, POUSSETTE, INFERIEUR A 16 ANS, HARNAIS,EUROMOVE;0.0;0.0;24/10/2003;06/07/2023
4357319;VHP, MANUEL, REPOSE-JAMBE DROIT OU GAUCHE, REPOSE-PIED ARTICULE,EUROMOVE;0.0;0.0;24/10/2003;06/07/2023
4360215;VHP, MANUEL, PLIANT, COUSSIN DE SIEGE OU DE DOSSIER AVEC HOUSSE,SEPHORIS;0.0;0.0;24/10/2003;06/07/2023
4331024;VHP, POUSSETTE, INFERIEUR A 16 ANS, APPUI-TETE REGLABLE,SARL VIPAMAT;0.0;0.0;24/10/2003;06/07/2023
4328542;VPH, ACHAT NEUF, CYC, CYCLES MODULAIRES A ROUES MULTIPLES,RUPIANI;1.68;0.0;01/12/2025;06/02/2025
