Nom_pharmacie;Adresse;Code_postal;Ville;Telephone
F260020284;95;26000;26362;0475784710
R10100000588746;20;01630;01354;
F02000361217062024;1;02400;02292;
F78001578031122014;34;78110;78650;0139761691
F950000406;9;95290;95313;0134690033
F30000704401052023;3;30540;30169;0466026220
F33005302604052020;19;33930;33540;0556093139
R10100000681393;37;63100;63113;
F38000910001112017;5;38080;38352;0474934036
F46000405401042009;17;46800;46201;0565229203
F76002012301092018;42;76140;76498;0235721984
F64000722501062025;3;64230;64060;0559831201
F85001528009052025;1;85400;85128;0251560220
R10100000809576;14;83000;83137;
F69002222310072022;136;69008;69388;0478741443
F42000922701062022;4;42740;42271;0477735276
F51001801301102018;22;51420;51105;0326071310
F33004539401012023;2;33150;33119;0556863425
F42000804701082020;6;42100;42218;
F55000123401042023;62;55000;55029;0374953487
F42000489701032023;1;42360;42165;0477286211
F32000201731012016;4;32600;32160;0562070295
F75001504229122025;130;75008;75108;0145221672
F75001427610092021;76;75007;75107;0147347601
F69002030002062025;33;69005;69385;0478251404
R10100000827167;32;75008;75108;
F41000224001072025;19;41260;41047;0254745296
F51002099301022020;;51100;51454;
F69001322215092023;4;69890;69250;0478480165
F98050217303012022;559;97660;97607;
F91001039601082025;;91300;91377;
F93001108501032013;1;93100;93048;0142870056
F30000766301092021;;30900;30189;0466843050
R10100000211412;23;92500;92063;
F75001437502012019;40;75007;75107;0147050813
F90000099331102017;1;90400;90001;0384561669
F38001277323062025;15;38500;38563;0476050134
F56001561201122023;6;56400;56007;0297563298
F93001118401122022;262;93100;93048;
F78001222501012025;4;78300;78498;0139650935
F51001792401072024;2;51450;51055;0326070504
F62001626127022017;13;62500;62757;0321382030
F78001413001072022;9;78190;78621;0134828323
F13002985330092023;;13011;13211;0491446738
F640019105;;64300;64131;0559091473
F37000729601102021;247;37540;37214;0247545500
F79001083901062020;148;79000;79191;0549733283
F75002683301122022;47;75015;75115;0147836927
F600018212;12;60270;60282;0344626601
F69001152303052025;130;69310;69149;0478511418
F97010870030112023;;97140;97108;0590979800
R10100000131973;5;27000;27229;0232295800
F310000310;;31806;31483;0562004002
F31000882601012024;49;31270;31203;0561446447
R10100000790205;2;74960;74010;
F590008041;10;59300;59606;0327324252
R10100000574234;2;41260;41047;
F75002525601032022;47;75015;75115;
F08000828710082020;27;08300;08362;0324384831
F37000599301042023;1;37270;37124;0247505767
F420010241;108;42271;42275;0477917000
F750048969;12;75017;75117;0142270035
F13002635416062023;107;13013;13213;0491337802
F2B0003958;;20200;2B033;0495301740
F64000969201072012;30;64320;64269;05 59 81 81 70
F31001374301062023;1;31000;31555;0561520560
F340022979;560;34075;34172;0467612780
R10100000267990;43;14000;14118;
F94001294112042021;13;94150;94065;0146862903
F42000949001102018;5;42600;42299;0477960828
F44001406601072025;1;44300;44109;0240403333
F13003225323022015;19;13009;13209;0491820146
F30000477701092023;34;30340;30305;0466856024
F130786361;235;13595;13001;0442338800
F140033960;;14130;14514;0261672280
F85001483801092024;;85180;85194;0251951874
F69002028401102023;4;69005;69385;0478254192
F21000325701052023;;21200;21054;0380223470
F78000996507072012;;78124;78368;0130907204
F85001641119052009;26;85140;85084;0251660099
F94000788316092024;29;94600;94022;
F29001348101062021;2;29400;29105;0298680025
R10100000173213;23;68240;68162;
R10100000665842;8;92400;92026;
F51002146201042020;13;51370;51474;0326091459
F13001124001072022;37;13001;13201;0491913206
F69002235502092013;93;69008;69388;0478007417
F14000935827112017;6;14000;14118;0231860737
F27002159501092024;31;27220;27507;00232373167
F61078622001062022;17;61220;61063;0233660231
F24001205401122025;7;24220;24396;0553292028
F40000943704072022;34;40410;40227;0558089001
R10100000262503;1;74000;74010;0450451597
F91001479401022021;;91940;91692;0169077920
F33004744013012012;9;33620;33233;0557685293
F73000845514122025;206;73300;73248;0479640093
R10100000160439;4;78280;78297;
F250019551;2;25304;25462;
F11079091201052019;70;11100;11262;0468320561
F34079359501042019;;34970;34129;0467643556
R10100000311991;6;75016;75116;0183968470
R10100000549168;49;75015;75115;
R10100000192281;2881;06560;06152;
R10100000770975;;63430;63284;
F68001585601102017;116;68270;68376;0389523314
F77000587401042024;22;77181;77139;
F59001535017052024;3;59140;59183;
F86078719116072018;2;86380;86281;0549512823
F59003131608092025;23;59300;59606;0327462043
F75001731102012025;18;75010;75110;
F92001317401092023;130;92700;92025;0142422227
F50001146502042013;17;50660;50419;0233070538
F76002091701102025;80;76000;76540;0235703287
F02000875101042018;8;02610;02532;0323077983
F68001093101062022;230;68200;68224;0389329090
F64001251401062016;15;64500;64483;0559260145
F22001251215022023;9;22300;22113;0296374016
F95001159301112017;2;95210;95555;
F310023668;;31700;31150;
F69002087001042021;179;69006;69386;0478243716
F44001663201022019;20;44450;44169;0240368368
F35001991501122025;3;35610;35222;0299486076
F95000942301092022;43;95290;95313;
F16001149001032026;8;16130;16366;0545834052
F91000725101012022;;91080;91228;
F690023239;155;69006;69386;0472448800
F15000120401062019;11;15130;15090;0471625625
F62001504001042019;87;62221;62628;0321435330
F64001238103012022;18;64500;64483;0559263783
F94000838629032023;2;94000;94028;
F60000373511042022;5;60360;60178;0344468717
F13001452501102021;52;13013;13213;0491662223
F67000620427092014;3;67204;67001;0388961480
F19000895309082024;36;19130;19153;0555258035
F05000274029032024;30;05100;05023;0492210061
F91000668301122021;;91380;91161;
F59002950001042022;;59450;59569;0327965048
F30000846301052018;43;30130;30202;0466391681
R10000001528749;;76230;76108;
R10100000564298;283;78530;78117;
R10100000226997;170;92213;92064;
F14001103218122023;1;14500;14762;0231680056
F69001265301072022;170;69220;69019;0474661038
F63000645001112021;11;63500;63178;04 73 89 23 19
F06000428013062024;2;06240;06012;0493783560
F88000280301042022;3;88000;88160;
F62001334201102020;16;62800;62510;0321441163
F17001519201122025;18;17540;17396;0546019810
F85001620501122019;2;85360;85294;0251304751
F44001631901102025;1;44406;44143;0240841852
F69001405522012017;;69200;69259;0478702086
F97010611812012015;;97130;97107;0590863549
F97010694402012024;;97110;97120;
F76001323521052024;;76360;76057;0235911505
F26001431115112021;232;26740;26338;0475467111
F69001907001092022;92;69003;69383;0478543918
F57001946301111997;32;57680;57515;0387528006
F84000931012072021;;84510;84034;0490230718
R10100000305781;805;01150;01390;
F76002040431122025;188;76230;76517;0235347071
F92001919701022025;180;92800;92062;
F75002007501072025;65;75011;75111;0147003077
F57002018001042025;15;57400;57630;0387031630
F44001694706012020;;44600;44184;0240223101
F07000237303012022;155;07210;07066;0475651253
F51002123101052022;36;51100;51454;0326475934
F87001364601122021;8;87570;87125;0555367575
F68001475031012023;1;68150;68269;
F34079492412012023;1;34000;34172;0467585494
F13002482106092021;135;13006;13206;0491371510
F13002818602072012;40;13013;13213;0491663394
F69001407101092002;62;69200;69259;0478760981
F70000326202021990;93;70110;70561;0384205041
F33004734102112015;12;33210;33227;0556631241
F57001783001092002;19;57155;57447;0387626525
F76001653501062025;178;76120;76322;0235696575
R10100000823225;748;45200;45004;
F34079233201052024;64;34290;34001;0467392338
F26001414715012018;350;26210;26330;0475317014
F78001034401102021;21;78310;78383;0130620258
F75000989609102023;172;75003;75103;
F62001497701072022;;62950;62624;
F27001914401042015;31;27160;27112;0232297245
R10000001525745;6;74960;74010;
F68000766301042022;20;68420;68111;0389492642
F63000570001022024;122;63460;63116;04 73 97 10 08
R10100000277239;106;92213;92064;0141122777
F440001964;5;44191;44043;0240801919
F13001471501052023;116;13011;13211;0491360376
F59003036706042011;51;59200;59599;0320268032
F59002562329032025;6;59310;59449;0320618827
F06000642615062009;228;06190;06104;0493357487
F54001732405092022;27;54130;54482;0383294746
F34079339701102022;4;34190;34111;0467738020
F83000781128102019;;83490;83086;0494451010
F83000784501012014;30;83490;83086;0498113770
F75003351604022020;44;75018;75118;0142570345
F67000650102062022;2;67870;67045;0388504876
F38001065221032017;15;38360;38474;0476266572
F83000837101082023;;83200;83103;0494909298
F40000765406051991;3;40130;40065;0558721045
F35001995625112024;14;35200;35238;0299504161
F67001484401012021;102;67800;67043;0388990909
F67001267330122013;89;67720;67529;0388517971
F13003535501052014;22;13010;13210;0491447703
F49053243901062013;;49100;49007;0241731696
F64001196101052021;30;64000;64445;0559847298
F69002930101072024;11;69290;69069;0437220008
F45001617501062013;53;45140;45285;0238432423
F33004644201112023;6;33890;33186;0557474360
F85001459814112011;5;85710;85024;0251684129
F210012787;16;21000;21231;0380273030
F06001913018122008;45;06000;06088;0493880145
F08000226401032017;;08110;08067;0324279090
F02000698702092024;40;02760;02382;0323096009
F06001908001072023;22;06000;06088;0493883483
F11078997113012025;85;11000;11069;0468250558
F71000777401042024;12;71520;71545;0385503535
F44001728330112019;4;44570;44210;0240903972
F56001819401072022;;56100;56121;0297210513
F76001382101122016;389;76520;76116;0235802135
F59001177101102022;40;59830;59096;0320795766
F89000580401042020;2;89100;89387;0386650012
F81000707001072023;44;81190;81292;0563763020
F48078275401102013;;48500;48034;0466328019
F74000284524042023;25;74000;74010;0450234516
F60000468315032023;19;60160;60414;0344242675
F64001088001102018;2;64400;64422;0559390582
F85001579301072024;65;85100;85194;0251320479
F750020141;27;75005;75105;0144320760
F59001915401022021;6;59263;59316;0320906458
F63000746631102023;11;63330;63281;04 73 85 60 15
F63000588201122025;11;63800;63124;0473847173
F34079415525052024;805;34000;34172;0467656051
F74000741403032025;;74290;74299;0450601141
F71000524031122023;;71540;71266;0385826285
F50001143201072024;118;50460;50129;0233035710
F01000602116052022;92;01210;01435;0450411413
R10100000332109;20;69009;69123;
F60000585401042019;;60740;60589;0344282828
F670021039;3;67065;67482;0388252495
F140000233;;14700;14258;0231404040
F95001288002102024;61;95230;95598;0134170340
F13002853301042008;14;13370;13053;0490594240
F670780378;1;67502;67180;0388907070
F370000531;28;37500;37210;0247937582
F95000482001052023;102;95100;95018;0139825764
F34000912501062022;2;34280;34344;0467565656
F77000809218012021;32;77100;77284;
F13001444216102023;606;13109;13107;0442226055
R10000001526003;;07000;07186;0475661682
F83000474301072025;19;83170;83023;0494690054
R10100000319801;9;92130;92040;0146948686
F80000996125112022;66;80800;80338;0322963500
F30000729101092022;2;30000;30189;0466672154
F77001191401062025;22;77171;77459;
F75002115624012017;206;75012;75112;0143433961
F80001326001122022;;80260;80798;0322935220
F56002197401122022;49;56000;56260;
F92000921402062023;6;92220;92007;0146658732
F77001234201022021;22;77360;77479;0160201420
F130782162;9;13691;13056;0442354235
F08000449205052025;11;08170;08185;0324411041
F06000784601032023;94;06340;06149;0493547412
F590060695;;59600;59392;
F92001356201032023;77;92400;92026;0143330642
F74000702601072022;2;74200;74281;0450710586
F330000662;229;33076;33063;0556333333
R10100000775280;25;92120;92049;
F440000412;3;44046;44109;0251868686
F38000935701052021;;38120;38382;0476756069
F33004748101012026;16;33360;33234;0556207134
R10100000630597;102;92800;92062;
F32000170401022020;16;32800;32119;0562098038
F34079440301012026;74;34090;34172;0467541276
F75002271701072014;22;75013;75113;0145842009
F13001061417062022;26;13008;13208;0491721575
F56002177601112024;126;56000;56260;0297472414
F75000973001032007;53;75003;75103;0142722903
F94001141415122022;62;94700;94046;
F13000929301062016;35;13015;13215;0491609264
F75001494601082014;71;75008;75108;
F94001831001072023;83;94000;94028;
F06001044424102022;54;06220;06155;0493643530
F69001497218102022;172;69100;69266;0478849091
F68000761401012015;10;68480;68090;0389404057
F17001117520092021;27;17139;17142;0504635338
F75002830001032026;38;75016;75116;
F94001094501082021;46;94270;94043;
F87001059201112022;14;87110;87021;0555390227
F930300116;7;93156;93007;0145915565
F13003343401082018;36;13008;13208;0491793289
F30000428024032012;;30100;30007;0466301286
F33003874615122024;6;33440;33003;0556389198
F59002557302032020;34;59310;59449;03 20 71 82 99
F40000983301022026;3;40990;40279;0558915379
F35002064031072019;2;35135;35055;
F59003203321122009;10;59380;59641;0328620020
F73000635001112024;;73700;73054;0479074054
F14000994501102020;14;14800;14220;0231882047
F93001280202012017;19;93500;93055;0148451853
F92001736502012017;20;92120;92049;0146566059
F75000878131102025;2;75001;75101;
F33004836401042024;35;33310;33249;0556060300
F620101501;;62320;62148;0374820000
F13003080216012023;;13540;13001;0442921819
F93000677001032013;18;93140;93010;
F62001389613112023;623;62730;62548;
F29001324230032021;16;29200;29019;0298450979
R10100000007591;15;91090;91340;0169913389
F97046473101082024;40;97438;97418;0262534275
R10100000574562;510;45130;45203;
R10100000305498;;81100;81065;0563714500
F50001167101112016;7;50550;50562;0233544255
F17001058101062024;10;17430;17053;0546838344
F72001062825032022;5;72300;72228;0243953927
F30000619412012019;;30128;30125;0979308760
F75002913406072020;143;75116;75116;0147278849
F93001152301072019;;93330;93050;
F69001915301012023;242;69003;69383;0478540966
F93001235601012021;106;93130;93053;0148452659
F50001168901072024;81;50530;50565;0233488141
F94000557205012020;11;94140;94002;0143760964
F25000329025092023;8;25110;25047;0381841571
F29001241801072023;;29100;29046;0298923477
F68000965106092018;96;68100;68224;0389442275
F43000160221122020;8;43700;43041;0471095192
F93001538301122024;7;93270;93071;0143837571
F07000177101112019;4;07340;07009;0475342035
F93001147301022026;115;93330;93050;0143082256
F42000633003051943;8;42400;42207;0477292800
F67001238401032017;31;67920;67486;0388852019
F92001771215042018;242;92000;92050;
F34079477527082020;71;34000;34172;0467651366
F77000536101102019;44;77410;77118;
F75003143715032025;9;75017;75117;0145745358
F27002038127112017;;27930;27306;0232333161
F95000683313052024;6;95170;95197;
F71000519028122020;39;71500;71263;0385751894
F69001961707022008;42;69003;69383;0478548170
F97030121401102025;3494;97300;97302;0594256030
F21000641703022025;58;21270;21496;0380361131
F83001105210062025;17;83100;83137;
F77001067631072019;35;77160;77379;
F37000392301112023;1;37160;37115;0247597016
F27002086001092017;60;27120;27397;0232360903
F49053223101082023;6;49100;49007;0241874959
F13001404626062017;108;13011;13211;0491447074
F37000934230062017;1;37270;37267;0247503017
F67000913301102019;31;67210;67348;0388953030
F69002155501052006;44;69007;69387;0478723679
F420002479;65;42000;42218;0477491212
F350000196;1;35400;35288;0223522020
F210987731;1;21079;21231;0380737500
F92001992401062021;107;92500;92063;0147512429
F060800166;122;06254;06085;0497166800
F330780081;114;33074;33063;0826303130
F690030051;5;69211;69383;
F630010528;380;63118;63063;0473884058
F330789991;;33035;33063;0556908381
F850018151;68;85000;85191;0251444650
F140000456;15;14053;14118;0231305050
F830020285;1387;83500;83126;0494870137
F71000306201052015;11;71100;71076;0385480532
F22001087001122023;1;22600;22136;0296280040
F44001483503012021;37;44500;44055;0240607879
F27001864101042024;24;27940;27022;0232530456
F750806226;14;75005;75105;0155436800
F300780137;45;30104;30007;0466563400
F800002503;236;80100;80001;0322253333
F690784194;27;69603;69266;0472432005
F120000054;;12200;12300;0565653003
F730011210;15;73200;73011;0479322174
F780300414;9;78560;78502;0139172222
F69001402222092025;136;69200;69259;0437905666
F760783035;;76230;76108;0235594040
F820000032;100;82013;82121;0563928282
